State,Year,total_emissions_excluding_lucf,total_emissions_including_lucf,total_co2,total_ch4,total_n2o,total_f_gas,emission_by_energy,emission_by_industrial,emission_by_agriculture,emission_by_waste,emission_by_forestry,emission_by_bunker_fuel,emission_sub_electric,emission_sub_commercial,emission_sub_residential,emission_sub_industrial,emission_sub_transportation,emission_sub_fugitive,state_gdp,population,total_energy_use
West Virginia,2005,153.4579049,120.04081,117.3115089,31.1895741,3.1395163,1.0871572,113.384078,1.572134,1.8150535,1.508986,-32.6904177,0.0,86.1509913,1.7075135,2.0946672,10.8832328,13.2763975,31.0846356,51857.0,1820492.0,18627.32587
West Virginia,2006,153.6744777,120.1516874,117.6087737,31.0855644,3.0728746,1.1222534,113.4876117,1.6003586,1.8422412,1.5026785,-32.8443155,0.0,86.5915792,1.5437071,1.964072,11.0567022,13.1665945,30.962245,52592.0,1827912.0,19222.28789
West Virginia,2007,155.5553517,122.1680188,119.7635024,30.6199785,3.0084373,1.1698288,114.8411887,1.6233573,1.8966167,1.526005,-32.2415714,0.0,87.9274043,1.5147627,1.8715436,12.0130303,12.976663,30.3245668,52207.0,1834052.0,19984.90269
West Virginia,2008,154.7721817,121.6622353,115.5436156,35.2829573,2.3911748,1.2239639,114.3800621,1.69288,1.5181634,1.5480239,-31.8780382,0.0,85.4896264,1.5219051,1.9128942,11.6228721,11.4348806,35.5596926,51591.0,1840310.0,19657.10659
West Virginia,2009,132.4214568,101.9257877,92.22093,38.0432657,2.1497474,1.2875916,97.5201279,1.3965225,1.5453511,1.5696403,-31.2642432,0.0,66.7003213,1.5072084,1.8690277,8.034008,11.6742964,38.4987713,51881.0,1847775.0,17791.68269
West Virginia,2010,143.8051444,112.5145424,102.8507193,38.1132927,2.1810602,1.376395,105.9901505,1.654543,1.4637879,1.5386106,-30.5890283,0.0,75.1965246,1.5454082,1.9414495,9.1562659,11.9613904,38.7198218,53575.0,1854019.0,18611.29894
West Virginia,2011,138.5730298,107.6366687,100.3378057,35.1323803,2.1169451,1.3910008,101.8850078,1.7330149,1.4637879,1.4454203,-30.9198433,0.0,72.8949867,1.585504,1.8019503,9.281027,11.5092132,35.554463,54597.0,1854908.0,18251.82697
West Virginia,2012,131.0949198,100.9536423,94.6859233,33.3823097,2.0394529,1.430341,96.1729305,1.7368705,1.4909756,1.3273842,-30.8610271,0.0,67.748343,1.4810777,1.5810017,8.747343,11.9153431,33.7992869,69335.6,1856872.0,730734.0
West Virginia,2013,133.6764638,103.929829,96.9170928,33.2654308,2.5739514,1.4359427,97.9790785,1.6996906,1.8422412,1.3194686,-29.6494846,0.0,69.5588362,1.5941385,1.9374748,9.0750286,11.5777615,33.5935837,70121.2,1853914.0,751371.0
West Virginia,2014,141.3589767,111.2813144,102.4704673,35.7271996,2.051986,1.4611246,104.4762545,1.6657117,1.4909756,1.1124147,-28.8155688,0.0,74.2923504,1.5979705,1.983791,9.8143643,11.6053367,36.7223722,69720.7,1849489.0,781210.0
West Virginia,2015,131.5228003,102.5523247,94.4789425,34.1594867,1.9467666,1.4705271,96.9469485,1.6351941,1.4366001,1.1059811,-28.625187,0.0,66.8426442,1.6537905,1.7515583,9.1759859,11.9015382,35.1775542,70332.7,1842050.0,768613.0
West Virginia,2016,132.4400641,103.2581101,96.9838144,32.1430917,1.9481489,1.4689269,97.6834516,1.6006853,1.4909756,1.1002347,-28.8421906,0.0,69.6586691,1.622693,1.6034458,8.4068143,12.744352,32.8761168,69276.4,1831023.0,761973.0
West Virginia,2017,128.9576544,100.3554972,93.3529473,32.6059845,1.9007697,1.4507457,94.8783262,1.6107116,1.4909756,1.1861109,-28.4290331,0.0,66.1177137,1.5679218,1.4869301,9.0901384,11.9729781,33.2548869,69743.2,1817004.0,752851.0
West Virginia,2018,124.8219297,96.9378036,91.8314125,29.6952876,1.8513837,1.4438459,91.8314125,1.5972828,1.4909756,1.0475053,-27.8841261,0.0,61.3196199,1.7591087,1.7694632,10.1697484,13.5016188,30.2210745,71858.7,1804291.0,832914.0
Wisconsin,1990,117.3615138,94.6535079,87.1167443,18.646618,12.2691702,0.4060829,88.9166383,0.0993461,19.9965346,11.0867092,-23.2400726,0.0,33.9202516,4.720596,9.306002,14.0739743,25.9800868,0.0,115638.0,4904562.0,37415.57624
Wisconsin,1991,119.4708084,97.1509707,89.3025252,18.7398952,12.0649077,0.4013121,91.2226752,0.1047569,19.6337194,11.2012435,-22.7026952,8.31e-06,35.1528819,4.9173834,9.9795068,14.3333985,25.8872282,0.0,117167.0,4964343.0,38457.57876
Wisconsin,1992,116.9023303,94.2501883,88.4638968,17.9623896,10.9761376,0.4216345,90.4863905,0.106875,18.0521374,10.660739,-23.1887038,0.0,34.2875036,4.7322948,9.724323,14.2591434,26.5436595,0.0,123617.0,5025398.0,38397.78016
Wisconsin,1993,120.9938337,97.6690157,92.2507535,17.599637,11.3595156,0.4929154,94.2154268,0.1290625,18.3367596,10.2211545,-23.8562041,0.0,35.354908,5.0458496,10.3788187,15.0700047,27.3613894,0.0,128390.0,5084889.0,40015.59302
Wisconsin,1994,123.6919075,102.3390331,95.5644882,17.1780392,10.8278529,0.6391707,97.4229914,0.1659588,17.4286793,10.2041886,-21.3991899,2.75e-06,37.0490753,5.0035041,9.9266131,15.5396635,28.9119133,0.0,135190.0,5133678.0,41215.54648
Wisconsin,1995,127.6364032,104.9591924,98.5084501,17.4784128,11.1639106,0.9427016,100.4249086,0.2030777,17.7654301,10.6447483,-22.8533011,4.96e-06,38.9141926,5.3615382,10.0700018,15.587479,29.4918778,0.0,138010.0,5184836.0,42791.04925
Wisconsin,1996,132.1293933,110.9920726,102.8477323,17.1668629,11.2074707,1.1442914,104.7832352,0.2302128,17.5829799,10.5749621,-20.8533698,0.0,40.8498608,5.8725437,11.2455738,15.8025526,29.949959,0.0,144558.0,5229986.0,44417.05197
Wisconsin,1997,135.2584593,113.0161823,105.8710314,16.855469,11.2477641,1.3414999,107.4569051,0.3048008,17.5308513,10.1591671,-22.0721289,9.66e-06,44.0999988,5.7900394,10.121211,16.3384033,30.0982587,0.0,179537.0,5266213.0,44581.45401
Wisconsin,1998,132.2687435,110.6226257,102.7402796,16.6004019,11.5560368,1.4490941,104.1965669,0.3296279,17.9718594,9.5548589,-21.4588793,1.54e-06,42.2361917,5.4408883,8.7280662,15.1774859,31.7066216,0.0,186541.0,5297672.0,44071.23817
Wisconsin,1999,137.1881644,115.9917936,107.0230008,16.690694,11.8046013,1.6145497,108.4422343,0.3524823,18.4128674,9.3996534,-20.7519523,0.0,42.9843766,5.5536328,9.8085155,16.7172513,32.3637355,0.0,193925.0,5332666.0,46400.66189
Wisconsin,2000,138.0692954,118.6766725,109.0057597,16.3110744,10.8567074,1.715134,110.3951688,0.3607246,17.6111294,8.5671991,-18.5585326,0.0,44.6726694,5.493242,9.996239,17.4855527,31.7099703,0.0,198885.0,5373999.0,47221.66411
Wisconsin,2001,136.7117691,116.9803344,106.9882956,17.2107782,10.7619509,1.82292,108.2930304,0.3728056,17.6111294,10.0280333,-19.0111256,0.0,44.3168172,5.2785227,9.5357792,16.6996484,31.4814483,0.0,200717.0,5406835.0,46635.84954
Wisconsin,2002,137.8270224,118.7306134,108.2211217,16.3074241,11.2055887,1.907449,109.2889676,0.3879892,18.2064381,8.715894,-18.2115023,0.0,43.9837193,5.6758519,10.2303679,16.9199317,31.4430443,0.0,204439.0,5445162.0,47674.42492
Wisconsin,2003,135.2091134,115.7529961,106.4213682,15.7844581,10.7930083,1.9703388,107.2863929,0.4074528,17.9218159,7.7902801,-18.7356054,0.002927115,43.8564508,5.974194,10.3747309,15.1334038,30.9665793,0.0,209205.0,5479203.0,47022.83945
Wisconsin,2004,137.2292248,117.3514863,108.8292092,15.2595023,10.6866498,2.023264,109.4728135,0.4286068,17.8175587,7.1594838,-19.1689841,0.0,45.0433674,5.5555484,9.9265386,15.814241,32.1659224,0.0,214738.0,5514026.0,47672.33335
Wisconsin,2005,140.6852799,120.6889938,111.9979033,15.5200343,10.6082217,2.0864623,112.7571134,0.4307356,18.1303303,6.6442196,-19.2005014,0.005802089,49.0758395,6.0658217,9.8264663,15.3194895,31.5400326,0.0,218689.0,5546166.0,49765.98982
Wisconsin,2006,132.6044805,113.5533803,104.3436635,14.974849,10.737358,2.1758007,104.8175592,0.4469883,18.5192098,5.706626,-18.3349771,0.0,43.4400531,5.1912055,8.8379162,14.6077003,31.8697445,0.0,222351.0,5577655.0,47389.4177
Wisconsin,2007,134.5855933,114.4791559,106.0734279,15.2328783,10.6168335,2.2874891,106.4407857,0.4620803,19.0926245,4.9040765,-19.533297,0.0,44.2288057,5.4234355,9.3367348,14.733038,31.8193453,0.0,223788.0,5610775.0,48104.2541
Wisconsin,2008,134.254059,113.6672829,106.5033968,14.993801,9.900831,2.4238206,106.9128074,0.4628687,18.4451871,4.5283177,-20.1207043,0.0,44.740617,6.3420656,10.0680935,14.2397922,30.5843871,0.0,218801.0,5640996.0,47979.4154
Wisconsin,2009,125.260649,104.0488709,97.3565242,14.3360535,10.6523962,2.5794001,97.7732056,0.4559573,19.403311,3.4890462,-21.1765427,0.0,39.8746354,5.695999,9.1386981,12.4780966,29.7458746,0.0,212592.0,5669264.0,44744.69687
Wisconsin,2010,129.4710753,107.1196118,99.9081378,15.424038,11.2326098,2.704384,100.1107507,0.4983212,20.4417129,4.361568,-22.4001259,0.0,42.9643381,5.0989146,8.5045629,12.5598936,30.211324,0.0,219080.0,5689591.0,45350.44431
Wisconsin,2011,128.1284168,107.1519075,99.1055965,15.2458873,10.8228107,2.7455091,99.120137,0.5116782,20.2352836,3.8742253,-20.7967184,0.0,42.1757624,5.392452,8.7691438,12.8652598,29.1073577,0.0,221874.0,5709843.0,45088.26791
Wisconsin,2012,120.3370875,100.0264183,91.9400942,15.181773,10.4621716,2.7571663,91.8812299,0.5078607,20.2113044,3.2505173,-20.2633896,0.0,37.3980024,4.6516636,7.5012034,12.5156168,29.0626825,0.0,274540.5,5719960.0,1733338.0
Wisconsin,2013,132.4922817,109.6433192,102.4473602,15.6709405,11.3629718,2.7762072,102.4464037,0.5130522,21.2215569,3.7808353,-22.8939604,0.0,43.6856589,5.8631782,9.6297598,13.6160994,28.7698235,0.0,275648.7,5736754.0,1828731.0
Wisconsin,2014,133.2327072,109.2772385,102.6281646,15.5643905,11.9093555,2.8446768,102.5368725,0.5258436,21.8689942,3.5628915,-24.1958958,0.0,40.0834295,6.3569009,10.239032,13.9320704,30.9558577,0.0,282031.2,5751525.0,1887219.0
Wisconsin,2015,132.6237802,109.0500795,101.1938588,16.2344019,12.1950687,2.8929744,101.2007732,0.5235608,22.7270311,3.4178558,-23.7587354,0.0,41.9351396,5.8521513,8.8248839,13.2214449,30.5194526,0.0,288260.1,5760940.0,1810006.0
Wisconsin,2016,127.9193334,105.8183134,96.946651,16.6367915,11.5527187,2.9106383,96.936232,0.5169607,22.522687,3.2832192,-22.1525776,0.0,38.9087887,5.7653878,8.599256,12.6407197,30.1878393,0.0,291320.5,5772628.0,1793847.0
Wisconsin,2017,130.2937355,108.0244816,99.6141794,16.5987829,11.2346639,2.8950367,99.5771099,0.5161442,22.2380648,3.1811927,-22.2735134,0.0,41.1650315,5.9054588,8.8408038,13.2401325,29.5702514,0.0,294151.7,5790186.0,1805871.0
Wisconsin,2018,133.4980768,110.7030368,102.2918096,16.7859704,11.5172107,2.903086,102.2918096,0.5165371,22.5748156,3.343382,-22.7950399,0.0,39.8698917,6.5031623,9.8603529,13.6442014,31.4645404,0.0,303767.4,5807406.0,1885868.0
Wyoming,1990,81.7151951,76.9476027,63.9187212,12.3694403,4.9615256,0.1118754,60.8824341,1.5464566,6.5974185,0.1122441,0.5308405,0.0,41.0034169,0.8364045,0.806818,9.8491578,5.5064892,14.5441833,13673.0,453690.0,10065.49232
Wyoming,1991,82.4379011,77.5961485,63.1670257,13.5441668,5.4988101,0.1057233,61.1681924,1.6049607,6.9798979,0.1155764,0.5252819,0.0,40.0073704,0.9115405,0.8574597,9.4109346,5.0780751,17.0257386,14118.0,459260.0,9786.860595
Wyoming,1992,89.5459911,84.1764104,69.4041243,14.1553135,5.5544214,0.1072934,66.6710009,1.6661684,7.3651793,0.119249,0.5352079,0.0,43.8170305,0.7321543,0.7472473,11.3167076,5.3429882,17.7876072,14327.0,466251.0,10625.62852
Wyoming,1993,91.4526166,106.0859287,68.5246167,16.6163694,6.1022482,0.1108062,67.6803457,1.8283007,7.9578121,0.1227316,6.9936103,0.0,41.8387523,0.9494333,0.857587,9.7919817,5.7100463,22.482651,14785.0,473081.0,10267.16454
Wyoming,1994,94.7720099,109.0219515,70.8120099,17.539231,6.1205415,0.1190074,70.1274609,1.8510835,8.3430935,0.1263038,6.9543791,0.0,43.9172705,0.9834835,0.8015602,10.0890723,5.6120057,23.2093968,15105.0,480283.0,10292.01132
Wyoming,1995,95.3554149,109.6550219,69.5993951,19.3381622,6.1167759,0.141752,70.560873,1.9208637,8.2730424,0.1322336,6.9849937,0.0,41.2353256,0.923964,0.8331305,9.5134487,6.4706586,26.5518157,15539.0,485160.0,10167.04662
Wyoming,1996,97.1712982,111.3203256,70.9046914,19.7640991,6.1449703,0.1600957,72.0032947,1.9118129,8.3430935,0.1385316,6.9824862,0.0,42.0697794,1.2743239,0.9225117,9.6856785,6.48594,26.7915053,15968.0,488167.0,10468.96275
Wyoming,1997,96.7509092,111.0075836,70.1831066,19.760054,6.6731506,0.1783333,71.1184487,2.0044009,9.0408031,0.1444914,7.0063929,0.0,41.7350542,0.9142616,0.7874668,9.8540766,6.5895792,26.2282933,21015.0,489451.0,10458.80732
Wyoming,1998,87.9422351,102.8544789,67.3340558,13.9353973,6.7190705,0.181548,63.8510987,1.9755968,9.1809054,0.150379,6.9945601,0.0,45.0255732,0.9182292,0.7581287,10.0646908,6.7790996,12.0201516,21560.0,490787.0,10613.28073
Wyoming,1999,86.3482274,101.3383461,65.8112127,14.2391297,6.1438171,0.1986239,62.9632868,1.940503,8.553247,0.1561873,6.9793576,0.0,43.2477452,0.8864372,0.7397508,9.4382551,7.6816729,12.546936,22727.0,491780.0,10722.0673
Wyoming,2000,88.774783,103.4394709,66.6804387,15.7317395,6.1556344,0.2096733,64.9292348,1.9458285,8.553247,0.164413,6.9362005,0.0,44.5989409,0.9750491,0.796439,9.2697432,7.2382166,14.2732385,23172.0,494300.0,10789.27458
Wyoming,2001,90.5206904,105.0689591,66.8767823,17.2494087,6.1509236,0.221006,66.3858007,1.9911233,8.4131447,0.1689804,6.9428775,0.0,44.5783844,0.9790199,0.7679736,9.407713,7.38406,15.959742,24804.0,494657.0,11051.12338
Wyoming,2002,89.768541,104.239939,65.8369125,17.8985029,5.5824013,0.2262114,66.0882218,2.0053859,7.8555374,0.1749949,6.899293,0.0,43.048105,0.9223678,0.8796387,9.6152768,7.3192364,17.0770056,25247.0,500017.0,11059.69124
Wyoming,2003,92.7876031,107.0570529,68.0542359,18.6192463,5.5655814,0.2316815,68.6711612,2.0853396,7.5052816,0.1831173,6.9106361,0.0,44.1661138,0.8738257,0.8107447,9.7084593,8.0441102,18.4161986,25657.0,503453.0,11629.63008
Wyoming,2004,94.3102341,108.459907,68.1302514,19.7445754,6.0743917,0.2361222,69.468462,2.2076428,7.9928377,0.1910625,6.9106119,0.0,44.6698441,0.8848441,0.8085225,9.5310123,7.6617049,19.6234143,26466.0,509106.0,11360.0198
Wyoming,2005,95.8541703,109.8669691,68.2001401,21.5338281,5.4959891,0.2416858,70.9568127,2.2638743,7.5052816,0.1984926,6.9056453,0.0,43.8842043,0.8326914,0.7976959,9.4683063,7.8382448,22.4940957,26250.0,514157.0,11495.61873
Wyoming,2006,98.8262736,112.5412235,69.1321483,23.2118657,6.0038487,0.2515377,72.9149739,2.2925644,8.2029912,0.2061638,6.8850718,0.0,43.603149,0.8073728,0.7836089,10.3375656,8.067091,24.1685174,28730.0,522667.0,12116.9899
Wyoming,2007,103.7167779,117.1072925,72.3416506,25.0783797,5.4437249,0.2655212,76.9286218,2.2881796,8.1707677,0.2131299,6.9043099,0.0,44.0861828,0.8356011,0.9091984,11.804813,8.2462256,26.8528392,29818.0,534876.0,13222.92375
Wyoming,2008,103.95961,117.3533874,72.629451,25.3259602,4.8957908,0.2861194,77.4249589,2.4145248,7.4380325,0.2209427,6.9114735,0.0,44.5641866,0.8507783,0.9375937,11.9209619,8.0231908,27.0665154,31369.0,546043.0,13603.71456
Wyoming,2009,98.7306858,112.5954661,69.0372778,23.5309732,5.3731523,0.3083831,73.1783303,2.1059176,7.9255886,0.2298915,6.93068,0.0,42.461469,0.863689,0.9202034,11.237971,7.6806105,24.985104,32439.0,559851.0,13157.58124
Wyoming,2010,101.4181554,115.1595378,70.7510835,23.8020947,6.4159645,0.3304902,74.8131998,2.2019887,8.6555217,0.2347987,6.9588421,0.0,43.3745415,0.9293272,0.8991042,11.7603309,7.7747303,25.3407031,32004.0,564367.0,13555.75976
Wyoming,2011,103.399927,108.6653912,70.6583392,25.8691051,6.3843239,0.3371229,76.2670521,2.346793,8.6555217,0.2385879,4.2924761,0.0,41.630864,1.1279415,0.9343849,12.7114886,7.1430002,28.6823677,31231.0,567356.0,13934.963
Wyoming,2012,102.8822249,123.4363966,72.4078673,23.8736979,5.8572126,0.3391477,75.8194408,2.5157069,8.3781191,0.2429839,9.1790359,0.0,43.9255825,1.006796,0.7826579,12.5699638,7.5085782,25.4610622,38437.7,576305.0,551167.0
Wyoming,2013,103.8647599,134.2290777,74.1556492,22.4248228,6.9282285,0.3428135,76.1453326,2.5555569,9.0730267,0.247027,12.3476669,0.0,46.8126717,1.060642,0.9200631,12.0441785,7.2370608,23.3392748,38523.2,582122.0,540265.0
Wyoming,2014,100.0721228,122.027869,70.9082458,22.0102402,6.8945487,0.3509756,72.9925394,2.6152582,9.0380011,0.2509684,9.557404,0.0,43.7806768,1.0647675,0.9065117,11.7136029,7.5979841,22.4940185,38711.1,582531.0,537553.0
Wyoming,2015,95.0405262,97.7397869,67.7163637,20.298867,6.8931865,0.3546794,68.8361218,2.5888959,9.1430778,0.2548941,3.2594742,0.0,43.8766107,1.0758536,0.7999575,10.3610626,7.1523845,19.0727507,39899.0,585613.0,507953.0
Wyoming,2016,90.2335029,84.0271818,65.2787759,18.3670143,6.3343762,0.3556661,65.2475845,2.5062103,8.7255729,0.2585854,0.2843771,0.0,40.7773443,1.0780287,0.8497795,10.516047,7.2561574,17.3586937,38079.7,584215.0,506363.0
Wyoming,2017,93.311176,116.5948606,67.4627626,19.1801595,6.3342293,0.3503785,67.5276258,2.6756902,8.7956241,0.262109,9.8126368,0.0,40.9205111,1.0056741,0.9296495,11.8502124,7.2851493,18.6016241,37866.3,578931.0,537178.0
Wyoming,2018,93.7013608,97.175387,67.8928643,19.1297741,6.3298673,0.3488551,67.8928643,2.6484207,8.7605985,0.2658294,3.4740261,0.0,40.7119093,0.9420764,0.950364,12.8069588,7.4640511,17.9736926,38696.3,577601.0,558594.0
Alabama,2019,131.5775,74.505,108.1741,16.3894,3.8745,3.1394,108.1741,6.4523,5.1865,5.664,-57.0725,,48.4196,2.1591,2.0431,17.1289,33.1748,8.297,,,
Alabama,2020,124.3659,68.1252,100.7614,16.6235,3.9526,3.0284,100.7614,6.073,5.3033,5.792,-56.2407,,42.6682,1.9978,1.8973,15.9585,33.2191,8.4124,,,
Alabama,2021,134.6846,79.0205,112.2932,15.0978,3.9399,3.3537,112.2932,7.0856,5.1462,5.2513,-55.6641,,47.173,2.1996,2.0465,17.4632,37.689,7.3806,,,
Alabama,2022,135.0291,79.9595,113.3303,14.2305,3.9918,3.4765,113.3303,6.8851,5.037,5.1655,-55.0696,,50.1287,2.5101,1.9511,16.3199,36.9378,6.6767,,,
Alaska,2019,33.7121,56.9139,31.2621,1.8111,0.1999,0.4389,31.2621,0.2363,0.053,0.6152,23.2019,,2.7192,1.9577,1.3934,16.7713,7.6705,1.8166,,,
Alaska,2020,35.5689,5.0798,33.1761,1.7548,0.2076,0.4304,33.1761,0.2232,0.059,0.5446,-30.4891,,2.7362,2.0561,1.5837,18.1624,8.0127,1.7062,,,
Alaska,2021,38.7665,13.5506,36.3059,1.8279,0.2207,0.412,36.3059,0.1869,0.0584,0.5854,-25.2159,,2.7968,2.1975,1.6234,19.5236,9.5871,1.7072,,,
Alaska,2022,40.6164,63.9771,38.0531,1.8789,0.2302,0.4542,38.0531,0.2439,0.0603,0.5738,23.3606,,2.8462,2.1388,1.5272,21.9168,8.9566,1.8221,,,
Arizona,2019,111.3399,114.419,93.7044,7.1243,6.4676,4.0436,93.7044,3.1579,7.8867,2.7542,3.0791,,43.4917,2.969,2.6406,4.5692,38.516,1.354,,,
Arizona,2020,98.3625,102.4835,82.0006,6.4814,5.7527,4.1279,82.0006,3.2705,7.1767,2.328,4.121,,35.5635,2.7419,2.5667,4.57,34.9559,1.3626,,,
Arizona,2021,101.7097,104.8242,84.9645,6.3726,6.0027,4.3699,84.9645,3.2936,7.3973,2.3493,3.1144,,34.3009,2.9252,2.4965,4.3341,39.3002,1.2867,,,
Arizona,2022,100.2682,103.4792,83.5141,6.2631,6.066,4.425,83.5141,3.3592,7.2553,2.3211,3.2109,,32.6504,3.2008,2.5961,4.7021,38.7026,1.2986,,,
Arkansas,2019,92.2263,57.7605,66.969,16.1111,7.5675,1.5787,66.969,1.0155,15.9964,2.5025,-34.4658,,31.2029,3.4656,2.0621,8.147,19.9545,5.0018,,,
Arkansas,2020,81.0878,47.2107,56.4665,16.079,6.9038,1.6385,56.4665,1.0365,16.5989,2.522,-33.8771,,22.562,3.266,1.8839,7.8605,18.831,3.7943,,,
Arkansas,2021,88.6565,55.0813,64.0866,15.9379,6.9533,1.6787,64.0866,1.14,16.6545,2.5721,-33.5752,,28.533,3.5181,2.0649,7.7455,20.1104,3.4084,,,
Arkansas,2022,89.9754,56.9664,65.6188,15.7519,6.8844,1.7202,65.6188,1.2498,16.5942,2.5385,-33.0089,,30.3043,3.4625,1.9618,7.9726,19.7264,3.1101,,,
California,2019,429.1572,397.2216,348.703,44.5182,16.3593,19.5767,348.703,8.2222,34.9013,16.1818,-31.9355,,31.1851,19.5548,27.059,71.4299,193.3847,7.313,,,
California,2020,380.0421,357.5788,299.4935,44.8734,15.7012,19.974,299.4935,8.3921,35.0328,16.3873,-22.4633,,33.749,17.8569,26.5439,64.3593,150.6301,7.0594,,,
California,2021,400.5924,376.5128,321.1009,43.186,15.7544,20.5511,321.1009,8.0018,33.8308,15.8674,-24.0797,,35.4165,18.4885,26.1148,64.2518,170.8379,6.9111,,,
California,2022,399.13,366.4064,319.8976,42.6344,15.5841,21.0139,319.8976,8.226,33.4708,15.6157,-32.7236,,35.4576,19.3769,25.0372,64.074,169.7306,6.8901,,,
Colorado,2019,133.2402,140.6981,95.1403,24.8447,10.0004,3.2549,95.1403,2.0357,16.0917,2.9077,7.4578,,33.356,4.5966,8.8714,13.5479,30.6924,17.5034,,,
Colorado,2020,119.9505,127.4077,83.7737,23.7536,9.2481,3.1751,83.7737,1.9884,15.4522,2.3919,7.4571,,28.4789,4.1839,8.3804,13.0843,25.8203,16.6765,,,
Colorado,2021,122.2345,128.6787,88.1692,21.4872,9.2674,3.3107,88.1692,1.8161,15.2958,2.2977,6.4441,,30.5047,4.2322,8.221,12.3872,29.34,14.4396,,,
Colorado,2022,124.1916,130.7368,90.474,21.1051,9.2376,3.3748,90.474,1.8867,15.0438,2.2707,6.5452,,29.1613,4.4992,8.5159,12.696,32.139,14.1042,,,
Connecticut,2019,40.9155,36.3328,37.4032,1.1133,0.6193,1.7796,37.4032,0.5396,0.3319,1.5272,-4.5826,,7.9043,4.1108,6.9118,1.8043,15.7514,0.3486,,,
Connecticut,2020,38.201,33.6338,34.6879,1.0737,0.6082,1.8312,34.6879,0.545,0.3738,1.5342,-4.5671,,8.6458,3.718,6.1645,1.7397,13.4223,0.3554,,,
Connecticut,2021,40.5269,35.9891,36.9484,1.0625,0.6118,1.9043,36.9484,0.5354,0.3339,1.4524,-4.5378,,9.2144,3.9961,6.3904,1.661,14.7819,0.3522,,,
Connecticut,2022,41.3568,36.8371,37.7624,1.0566,0.5851,1.9526,37.7624,0.5629,0.3321,1.3834,-4.5197,,9.2352,4.1297,6.6007,1.6721,15.2553,0.352,,,
Delaware,2019,15.3069,14.6371,13.4217,0.8909,0.4907,0.5035,13.4217,0.0616,0.4174,0.7325,-0.6697,,1.7632,1.0716,0.9728,3.8049,5.7394,0.204,,,
Delaware,2020,13.9021,13.2645,12.0466,0.8419,0.4637,0.5499,12.0466,0.0783,0.4019,0.6834,-0.6376,,1.8033,0.7389,0.854,3.7321,4.8408,0.2057,,,
